"ZIP","ReportingYear","ZIPType","CityName","StateName","StateAbbr","ENC_ZIP","ZCTA_USE"
"14065","2015","ZIP Code Area","Freedom",,"NY","14065","14065"
"14066","2015","ZIP Code Area","Gainesville",,"NY","14066","14066"
"14067","2015","ZIP Code Area","Gasport",,"NY","14067","14067"
"14068","2015","ZIP Code Area","Getzville",,"NY","14068","14068"
"14069","2015","ZIP Code Area","Glenwood",,"NY","14069","14069"
"14070","2015","ZIP Code Area","Gowanda",,"NY","14070","14070"
"14072","2015","ZIP Code Area","Grand Island",,"NY","14072","14072"
"14075","2015","ZIP Code Area","Hamburg",,"NY","14075","14075"
"14080","2015","ZIP Code Area","Holland",,"NY","14080","14080"
"14081","2015","ZIP Code Area","Irving",,"NY","14081","14081"
"14082","2015","ZIP Code Area","Java Center",,"NY","14082","14082"
"14083","2015","ZIP Code Area","Java Village",,"NY","14083","14145"
"14085","2015","ZIP Code Area","Lake View",,"NY","14085","14085"
"14086","2015","ZIP Code Area","Lancaster",,"NY","14086","14086"
"14091","2015","ZIP Code Area","Lawtons",,"NY","14091","14091"
"14092","2015","ZIP Code Area","Lewiston",,"NY","14092","14092"
"14094","2015","ZIP Code Area","Lockport",,"NY","14094","14094"
"14095","2015","Post Office or large volume customer","Lockport",,"NY","14094","14094"
"14098","2015","ZIP Code Area","Lyndonville",,"NY","14098","14098"
"14101","2015","ZIP Code Area","Machias",,"NY","14101","14101"
"14102","2015","ZIP Code Area","Marilla",,"NY","14102","14102"
"14103","2015","ZIP Code Area","Medina",,"NY","14103","14103"
"14105","2015","ZIP Code Area","Middleport",,"NY","14105","14105"
"14107","2015","Post Office or large volume customer","Model City",,"NY","14092","14092"
"14108","2015","ZIP Code Area","Newfane",,"NY","14108","14108"
"14109","2015","ZIP Code Area","Niagara University",,"NY","14109","14109"
"14110","2015","Post Office or large volume customer","North Boston",,"NY","14127","14127"
"14111","2015","ZIP Code Area","North Collins",,"NY","14111","14111"
"14112","2015","Post Office or large volume customer","North Evans",,"NY","14057","14112"
"14113","2015","ZIP Code Area","North Java",,"NY","14113","14113"
"14120","2015","ZIP Code Area","North Tonawanda",,"NY","14120","14120"
"14125","2015","ZIP Code Area","Oakfield",,"NY","14125","14125"
"14126","2015","ZIP Code Area","Olcott",,"NY","14126","14126"
"14127","2015","ZIP Code Area","Orchard Park",,"NY","14127","14127"
"14129","2015","ZIP Code Area","Perrysburg",,"NY","14129","14129"
"14130","2015","Post Office or large volume customer","Pike",,"NY","14066","14130"
"14131","2015","ZIP Code Area","Ransomville",,"NY","14131","14131"
"14132","2015","ZIP Code Area","Sanborn",,"NY","14132","14132"
"14133","2015","Post Office or large volume customer","Sandusky",,"NY","14065","14065"
"14134","2015","ZIP Code Area","Sardinia",,"NY","14134","14134"
"14135","2015","Post Office or large volume customer","Sheridan",,"NY","14136","14135"
"14136","2015","ZIP Code Area","Silver Creek",,"NY","14136","14136"
"14138","2015","ZIP Code Area","South Dayton",,"NY","14138","14138"
"14139","2015","ZIP Code Area","South Wales",,"NY","14139","14139"
"14140","2015","Post Office or large volume customer","Spring Brook",,"NY","14059","14059"
"14141","2015","ZIP Code Area","Springville",,"NY","14141","14141"
"14143","2015","ZIP Code Area","Stafford",,"NY","14143","14143"
"14144","2015","Post Office or large volume customer","Stella Niagara",,"NY","14092","14092"
"14145","2015","ZIP Code Area","Strykersville",,"NY","14145","14145"
"14150","2015","ZIP Code Area","Tonawanda",,"NY","14150","14150"
"14151","2015","Post Office or large volume customer","Tonawanda",,"NY","14150","14150"
"14166","2015","ZIP Code Area","Van Buren Point",,"NY","14166","14048"
"14167","2015","ZIP Code Area","Varysburg",,"NY","14167","14167"
"14168","2015","Post Office or large volume customer","Versailles",,"NY","14129","14168"
"14169","2015","Post Office or large volume customer","Wales Center",,"NY","14052","14169"
"14170","2015","ZIP Code Area","West Falls",,"NY","14170","14170"
"14171","2015","ZIP Code Area","West Valley",,"NY","14171","14171"
"14172","2015","ZIP Code Area","Wilson",,"NY","14172","14172"
"14173","2015","Post Office or large volume customer","Yorkshire",,"NY","14042","14173"
"14174","2015","ZIP Code Area","Youngstown",,"NY","14174","14174"
"14201","2015","ZIP Code Area","Buffalo",,"NY","14201","14201"
"14202","2015","ZIP Code Area","Buffalo",,"NY","14202","14202"
"14203","2015","ZIP Code Area","Buffalo",,"NY","14203","14203"
"14204","2015","ZIP Code Area","Buffalo",,"NY","14204","14204"
"14205","2015","Post Office or large volume customer","Buffalo",,"NY","14203","14203"
"14206","2015","ZIP Code Area","Buffalo",,"NY","14206","14206"
"14207","2015","ZIP Code Area","Buffalo",,"NY","14207","14207"
"14208","2015","ZIP Code Area","Buffalo",,"NY","14208","14208"
"14209","2015","ZIP Code Area","Buffalo",,"NY","14209","14209"
"14210","2015","ZIP Code Area","Buffalo",,"NY","14210","14210"
"14211","2015","ZIP Code Area","Buffalo",,"NY","14211","14211"
"14212","2015","ZIP Code Area","Buffalo",,"NY","14212","14212"
"14213","2015","ZIP Code Area","Buffalo",,"NY","14213","14213"
"14214","2015","ZIP Code Area","Buffalo",,"NY","14214","14214"
"14215","2015","ZIP Code Area","Buffalo",,"NY","14215","14215"
"14216","2015","ZIP Code Area","Buffalo",,"NY","14216","14216"
"14217","2015","ZIP Code Area","Buffalo",,"NY","14217","14217"
"14218","2015","ZIP Code Area","Buffalo",,"NY","14218","14218"
"14219","2015","ZIP Code Area","Buffalo",,"NY","14219","14219"
"14220","2015","ZIP Code Area","Buffalo",,"NY","14220","14220"
"14221","2015","ZIP Code Area","Buffalo",,"NY","14221","14221"
"14222","2015","ZIP Code Area","Buffalo",,"NY","14222","14222"
"14223","2015","ZIP Code Area","Buffalo",,"NY","14223","14223"
"14224","2015","ZIP Code Area","Buffalo",,"NY","14224","14224"
"14225","2015","ZIP Code Area","Buffalo",,"NY","14225","14225"
"14226","2015","ZIP Code Area","Buffalo",,"NY","14226","14226"
"14227","2015","ZIP Code Area","Buffalo",,"NY","14227","14227"
"14228","2015","ZIP Code Area","Buffalo",,"NY","14228","14228"
"14231","2015","Post Office or large volume customer","Buffalo",,"NY","14221","14221"
"14233","2015","Post Office or large volume customer","Buffalo",,"NY","14203","14203"
"14240","2015","Post Office or large volume customer","Buffalo",,"NY","14206","14206"
"14241","2015","Post Office or large volume customer","Buffalo",,"NY","14225","14225"
"14260","2015","ZIP Code Area","Buffalo",,"NY","14260","14228"
"14261","2015","Post Office or large volume customer","Buffalo",,"NY","14228","14261"
"14263","2015","Post Office or large volume customer","Buffalo",,"NY","14203","14203"
"14264","2015","Post Office or large volume customer","Buffalo",,"NY","14203","14203"
"14265","2015","Post Office or large volume customer","Buffalo",,"NY","14221","14221"
"14267","2015","Post Office or large volume customer","Buffalo",,"NY","14202","14202"
"14269","2015","Post Office or large volume customer","Buffalo",,"NY","14043","14043"
"14270","2015","Post Office or large volume customer","Buffalo",,"NY","14203","14203"
"14272","2015","Post Office or large volume customer","Buffalo",,"NY","14043","14043"
"14273","2015","Post Office or large volume customer","Buffalo",,"NY","14203","14203"
"14276","2015","Post Office or large volume customer","Buffalo",,"NY","14206","14206"
"14280","2015","Post Office or large volume customer","Buffalo",,"NY","14203","14203"
"14301","2015","ZIP Code Area","Niagara Falls",,"NY","14301","14301"
"14302","2015","Post Office or large volume customer","Niagara Falls",,"NY","14301","14302"
"14303","2015","ZIP Code Area","Niagara Falls",,"NY","14303","14303"
"14304","2015","ZIP Code Area","Niagara Falls",,"NY","14304","14304"
"14305","2015","ZIP Code Area","Niagara Falls",,"NY","14305","14305"
"14410","2015","Post Office or large volume customer","Adams Basin",,"NY","14559","14559"
"14411","2015","ZIP Code Area","Albion",,"NY","14411","14411"
"14413","2015","Post Office or large volume customer","Alton",,"NY","14516","14516"
"14414","2015","ZIP Code Area","Avon",,"NY","14414","14414"
"14415","2015","ZIP Code Area","Bellona",,"NY","14415","14415"
"14416","2015","ZIP Code Area","Bergen",,"NY","14416","14416"
"14418","2015","ZIP Code Area","Branchport",,"NY","14418","14418"
"14420","2015","ZIP Code Area","Brockport",,"NY","14420","14420"
"14422","2015","ZIP Code Area","Byron",,"NY","14422","14422"
"14423","2015","ZIP Code Area","Caledonia",,"NY","14423","14423"
"14424","2015","ZIP Code Area","Canandaigua",,"NY","14424","14424"
"14425","2015","ZIP Code Area","Farmington",,"NY","14425","14425"
"14427","2015","ZIP Code Area","Castile",,"NY","14427","14427"
"14428","2015","ZIP Code Area","Churchville",,"NY","14428","14428"
"14429","2015","Post Office or large volume customer","Clarendon",,"NY","14470","14470"
"14430","2015","Post Office or large volume customer","Clarkson",,"NY","14420","14420"
"14432","2015","ZIP Code Area","Clifton Springs",,"NY","14432","14432"
"14433","2015","ZIP Code Area","Clyde",,"NY","14433","14433"
"14435","2015","ZIP Code Area","Conesus",,"NY","14435","14435"
"14437","2015","ZIP Code Area","Dansville",,"NY","14437","14437"
"14441","2015","ZIP Code Area","Dresden",,"NY","14441","14441"
"14443","2015","Post Office or large volume customer","East Bloomfield",,"NY","14469","14469"
"14445","2015","ZIP Code Area","East Rochester",,"NY","14445","14445"
"14449","2015","Post Office or large volume customer","East Williamson",,"NY","14589","14589"
"14450","2015","ZIP Code Area","Fairport",,"NY","14450","14450"
"14452","2015","Post Office or large volume customer","Fancher",,"NY","14470","14470"
"14453","2015","Post Office or large volume customer","Fishers",,"NY","14564","14564"
"14454","2015","ZIP Code Area","Geneseo",,"NY","14454","14454"
"14456","2015","ZIP Code Area","Geneva",,"NY","14456","14456"
"14461","2015","Post Office or large volume customer","Gorham",,"NY","14561","14561"
"14462","2015","ZIP Code Area","Groveland",,"NY","14462","14462"
"14463","2015","Post Office or large volume customer","Hall",,"NY","14456","14456"
"14464","2015","ZIP Code Area","Hamlin",,"NY","14464","14464"
"14466","2015","ZIP Code Area","Hemlock",,"NY","14466","14466"
"14467","2015","ZIP Code Area","Henrietta",,"NY","14467","14467"
"14468","2015","ZIP Code Area","Hilton",,"NY","14468","14468"
"14469","2015","ZIP Code Area","Bloomfield",,"NY","14469","14469"
"14470","2015","ZIP Code Area","Holley",,"NY","14470","14470"
"14471","2015","ZIP Code Area","Honeoye",,"NY","14471","14471"
"14472","2015","ZIP Code Area","Honeoye Falls",,"NY","14472","14472"
"14475","2015","ZIP Code Area","Ionia",,"NY","14475","14475"
"14476","2015","ZIP Code Area","Kendall",,"NY","14476","14476"
"14477","2015","ZIP Code Area","Kent",,"NY","14477","14477"
"14478","2015","ZIP Code Area","Keuka Park",,"NY","14478","14478"
"14479","2015","Post Office or large volume customer","Knowlesville",,"NY","14411","14479"
"14480","2015","ZIP Code Area","Lakeville",,"NY","14480","14480"
"14481","2015","ZIP Code Area","Leicester",,"NY","14481","14481"
"14482","2015","ZIP Code Area","Le Roy",,"NY","14482","14482"
"14485","2015","ZIP Code Area","Lima",,"NY","14485","14485"
"14486","2015","ZIP Code Area","Linwood",,"NY","14486","14486"
"14487","2015","ZIP Code Area","Livonia",,"NY","14487","14487"
"14488","2015","Post Office or large volume customer","Livonia Center",,"NY","14487","14487"
"14489","2015","ZIP Code Area","Lyons",,"NY","14489","14489"
"14502","2015","ZIP Code Area","Macedon",,"NY","14502","14502"
"14504","2015","ZIP Code Area","Manchester",,"NY","14504","14504"
"14505","2015","ZIP Code Area","Marion",,"NY","14505","14505"
"14506","2015","ZIP Code Area","Mendon",,"NY","14506","14506"
"14507","2015","ZIP Code Area","Middlesex",,"NY","14507","14507"
"14508","2015","Post Office or large volume customer","Morton",,"NY","14464","14464"
"14510","2015","ZIP Code Area","Mount Morris",,"NY","14510","14510"
"14511","2015","ZIP Code Area","Mumford",,"NY","14511","14511"
"14512","2015","ZIP Code Area","Naples",,"NY","14512","14512"
"14513","2015","ZIP Code Area","Newark",,"NY","14513","14513"
"14514","2015","ZIP Code Area","North Chili",,"NY","14514","14514"
"14515","2015","Post Office or large volume customer","North Greece",,"NY","14468","14468"
"14516","2015","ZIP Code Area","North Rose",,"NY","14516","14516"
"14517","2015","ZIP Code Area","Nunda",,"NY","14517","14517"
"14518","2015","Post Office or large volume customer","Oaks Corners",,"NY","14456","14456"
"14519","2015","ZIP Code Area","Ontario",,"NY","14519","14519"
"14520","2015","Post Office or large volume customer","Ontario Center",,"NY","14519","14519"
"14521","2015","ZIP Code Area","Ovid",,"NY","14521","14521"
"14522","2015","ZIP Code Area","Palmyra",,"NY","14522","14522"
"14525","2015","ZIP Code Area","Pavilion",,"NY","14525","14525"
"14526","2015","ZIP Code Area","Penfield",,"NY","14526","14526"
"14527","2015","ZIP Code Area","Penn Yan",,"NY","14527","14527"
"14529","2015","Post Office or large volume customer","Perkinsville",,"NY","14572","14529"
"14530","2015","ZIP Code Area","Perry",,"NY","14530","14530"
"14532","2015","ZIP Code Area","Phelps",,"NY","14532","14532"
"14533","2015","ZIP Code Area","Piffard",,"NY","14533","14533"
"14534","2015","ZIP Code Area","Pittsford",,"NY","14534","14534"
"14536","2015","ZIP Code Area","Portageville",,"NY","14536","14536"
"14537","2015","Post Office or large volume customer","Port Gibson",,"NY","14548","14537"
"14538","2015","Post Office or large volume customer","Pultneyville",,"NY","14589","14589"
"14539","2015","Post Office or large volume customer","Retsof",,"NY","14533","14539"
"14541","2015","ZIP Code Area","Romulus",,"NY","14541","14541"
"14542","2015","Post Office or large volume customer","Rose",,"NY","14489","14542"
"14543","2015","ZIP Code Area","Rush",,"NY","14543","14543"
"14544","2015","ZIP Code Area","Rushville",,"NY","14544","14544"
"14545","2015","ZIP Code Area","Scottsburg",,"NY","14545","14545"
"14546","2015","ZIP Code Area","Scottsville",,"NY","14546","14546"
"14547","2015","Post Office or large volume customer","Seneca Castle",,"NY","14561","14561"
"14548","2015","ZIP Code Area","Shortsville",,"NY","14548","14548"
"14549","2015","Post Office or large volume customer","Silver Lake",,"NY","14550","14549"
"14550","2015","ZIP Code Area","Silver Springs",,"NY","14550","14550"
"14551","2015","ZIP Code Area","Sodus",,"NY","14551","14551"
"14555","2015","ZIP Code Area","Sodus Point",,"NY","14555","14555"
"14556","2015","Post Office or large volume customer","Sonyea",,"NY","14510","14510"
"14557","2015","Post Office or large volume customer","South Byron",,"NY","14422","14422"
"14558","2015","Post Office or large volume customer","South Lima",,"NY","14487","14487"
"14559","2015","ZIP Code Area","Spencerport",,"NY","14559","14559"
"14560","2015","ZIP Code Area","Springwater",,"NY","14560","14560"
"14561","2015","ZIP Code Area","Stanley",,"NY","14561","14561"
"14563","2015","Post Office or large volume customer","Union Hill",,"NY","14519","14519"
"14564","2015","ZIP Code Area","Victor",,"NY","14564","14564"
"14568","2015","ZIP Code Area","Walworth",,"NY","14568","14568"
"14569","2015","ZIP Code Area","Warsaw",,"NY","14569","14569"
"14571","2015","ZIP Code Area","Waterport",,"NY","14571","14571"
"14572","2015","ZIP Code Area","Wayland",,"NY","14572","14572"
"14580","2015","ZIP Code Area","Webster",,"NY","14580","14580"
"14585","2015","Post Office or large volume customer","West Bloomfield",,"NY","14469","14585"
"14586","2015","ZIP Code Area","West Henrietta",,"NY","14586","14586"
"14588","2015","Post Office or large volume customer","Willard",,"NY","14521","14588"
"14589","2015","ZIP Code Area","Williamson",,"NY","14589","14589"
"14590","2015","ZIP Code Area","Wolcott",,"NY","14590","14590"
"14591","2015","ZIP Code Area","Wyoming",,"NY","14591","14591"
"14592","2015","Post Office or large volume customer","York",,"NY","14533","14592"
"14602","2015","Post Office or large volume customer","Rochester",,"NY","14623","14623"
"14603","2015","Post Office or large volume customer","Rochester",,"NY","14605","14605"
"14604","2015","ZIP Code Area","Rochester",,"NY","14604","14604"
"14605","2015","ZIP Code Area","Rochester",,"NY","14605","14605"
"14606","2015","ZIP Code Area","Rochester",,"NY","14606","14606"
"14607","2015","ZIP Code Area","Rochester",,"NY","14607","14607"
"14608","2015","ZIP Code Area","Rochester",,"NY","14608","14608"
"14609","2015","ZIP Code Area","Rochester",,"NY","14609","14609"
"14610","2015","ZIP Code Area","Rochester",,"NY","14610","14610"
